complex_id,num_assemblies,median_mw_kda,A_BIN,MW_BIN
PDB-CPX-173031,44,48.48,A4_21-100,MW1_<60
PDB-CPX-173032,3,82.47,A1_3-4,MW2_60-120
PDB-CPX-173033,3,329.89,A1_3-4,MW4_>300
PDB-CPX-173041,3,67.85,A1_3-4,MW2_60-120
PDB-CPX-173044,3,104.53,A1_3-4,MW2_60-120
PDB-CPX-173048,3,47.41,A1_3-4,MW1_<60
PDB-CPX-173086,3,80.29,A1_3-4,MW2_60-120
PDB-CPX-173087,3,142.76,A1_3-4,MW3_120-300
PDB-CPX-173105,7,53.52,A2_5-8,MW1_<60
PDB-CPX-173121,7,83.63,A2_5-8,MW2_60-120
PDB-CPX-173123,5,90.27,A2_5-8,MW2_60-120
PDB-CPX-173137,14,77.91,A3_9-20,MW2_60-120
PDB-CPX-173150,4,35.38,A1_3-4,MW1_<60
PDB-CPX-173151,6,52.36,A2_5-8,MW1_<60
PDB-CPX-173166,3,28.98,A1_3-4,MW1_<60
PDB-CPX-173169,3,372.56,A1_3-4,MW4_>300
PDB-CPX-173172,3,228.84,A1_3-4,MW3_120-300
PDB-CPX-173173,6,16774.07,A2_5-8,MW4_>300
PDB-CPX-173178,11,96.64,A3_9-20,MW2_60-120
PDB-CPX-173180,3,74.11,A1_3-4,MW2_60-120
PDB-CPX-173188,3,37.37,A1_3-4,MW1_<60
PDB-CPX-173198,5,6.35,A2_5-8,MW1_<60
PDB-CPX-173212,28,234.35,A4_21-100,MW3_120-300
PDB-CPX-173223,10,173.71,A3_9-20,MW3_120-300
PDB-CPX-173227,13,70.87,A3_9-20,MW2_60-120
PDB-CPX-173231,6,166.07,A2_5-8,MW3_120-300
PDB-CPX-173232,5,44.62,A2_5-8,MW1_<60
PDB-CPX-173235,5,61.59,A2_5-8,MW2_60-120
PDB-CPX-173239,5,66.1,A2_5-8,MW2_60-120
PDB-CPX-173254,7,58.05,A2_5-8,MW1_<60
PDB-CPX-173260,3,25.56,A1_3-4,MW1_<60
PDB-CPX-173262,14,90.52,A3_9-20,MW2_60-120
PDB-CPX-173263,4,100.39,A1_3-4,MW2_60-120
PDB-CPX-173278,6,72.34,A2_5-8,MW2_60-120
PDB-CPX-173284,3,77.89,A1_3-4,MW2_60-120
PDB-CPX-173308,7,89.65,A2_5-8,MW2_60-120
PDB-CPX-173309,3,22.82,A1_3-4,MW1_<60
PDB-CPX-173310,8,91.74,A2_5-8,MW2_60-120
PDB-CPX-173311,5,183.47,A2_5-8,MW3_120-300
PDB-CPX-173316,3,38.23,A1_3-4,MW1_<60
PDB-CPX-173325,10,41.3,A3_9-20,MW1_<60
PDB-CPX-173328,6,232.24,A2_5-8,MW3_120-300
PDB-CPX-173336,11,71.88,A3_9-20,MW2_60-120
PDB-CPX-173342,5,6900.97,A2_5-8,MW4_>300
PDB-CPX-173343,6,182.89,A2_5-8,MW3_120-300
PDB-CPX-173344,4,366.94,A1_3-4,MW4_>300
PDB-CPX-173369,3,56.02,A1_3-4,MW1_<60
PDB-CPX-173370,9,59.3,A3_9-20,MW1_<60
PDB-CPX-173371,3,117.89,A1_3-4,MW2_60-120
PDB-CPX-173379,7,51.93,A2_5-8,MW1_<60
PDB-CPX-173382,5,20.89,A2_5-8,MW1_<60
PDB-CPX-173383,8,84.9,A2_5-8,MW2_60-120
PDB-CPX-173385,9,155.27,A3_9-20,MW3_120-300
PDB-CPX-173387,4,26.56,A1_3-4,MW1_<60
PDB-CPX-173389,8,23.19,A2_5-8,MW1_<60
PDB-CPX-173390,3,46.43,A1_3-4,MW1_<60
PDB-CPX-173403,4,43.44,A1_3-4,MW1_<60
PDB-CPX-173405,3,56.15,A1_3-4,MW1_<60
PDB-CPX-173417,7,64.86,A2_5-8,MW2_60-120
PDB-CPX-173418,5,51.87,A2_5-8,MW1_<60
PDB-CPX-173423,5,35.06,A2_5-8,MW1_<60
PDB-CPX-173424,3,70.65,A1_3-4,MW2_60-120
PDB-CPX-173427,5,16.55,A2_5-8,MW1_<60
PDB-CPX-173431,3,84.52,A1_3-4,MW2_60-120
PDB-CPX-173434,3,48.6,A1_3-4,MW1_<60
PDB-CPX-173435,3,319.17,A1_3-4,MW4_>300
PDB-CPX-173437,3,84.78,A1_3-4,MW2_60-120
PDB-CPX-173441,4,138.45,A1_3-4,MW3_120-300
PDB-CPX-173447,11,43.61,A3_9-20,MW1_<60
PDB-CPX-173448,4,102.58,A1_3-4,MW2_60-120
PDB-CPX-173452,8,88.8,A2_5-8,MW2_60-120
PDB-CPX-173471,5,157.08,A2_5-8,MW3_120-300
PDB-CPX-173474,3,238.13,A1_3-4,MW3_120-300
PDB-CPX-173475,3,833.08,A1_3-4,MW4_>300
PDB-CPX-173478,5,45.56,A2_5-8,MW1_<60
PDB-CPX-173482,8,107.87,A2_5-8,MW2_60-120
PDB-CPX-173485,9,108.45,A3_9-20,MW2_60-120
PDB-CPX-173488,3,108.79,A1_3-4,MW2_60-120
PDB-CPX-173492,3,143.0,A1_3-4,MW3_120-300
PDB-CPX-173493,4,52.57,A1_3-4,MW1_<60
PDB-CPX-173508,6,135.08,A2_5-8,MW3_120-300
PDB-CPX-173515,3,29.36,A1_3-4,MW1_<60
PDB-CPX-173516,5,66.11,A2_5-8,MW2_60-120
PDB-CPX-173519,4,103.47,A1_3-4,MW2_60-120
PDB-CPX-173521,6,51.67,A2_5-8,MW1_<60
PDB-CPX-173522,5,24.29,A2_5-8,MW1_<60
PDB-CPX-173529,8,16.0,A2_5-8,MW1_<60
PDB-CPX-173530,7,16.08,A2_5-8,MW1_<60
PDB-CPX-173531,5,73.68,A2_5-8,MW2_60-120
PDB-CPX-173536,4,33.94,A1_3-4,MW1_<60
PDB-CPX-173553,3,62.95,A1_3-4,MW2_60-120
PDB-CPX-173561,7,71.46,A2_5-8,MW2_60-120
PDB-CPX-173562,8,92.68,A2_5-8,MW2_60-120
PDB-CPX-173563,4,89.35,A1_3-4,MW2_60-120
PDB-CPX-173565,4,51.62,A1_3-4,MW1_<60
PDB-CPX-173569,3,14.24,A1_3-4,MW1_<60
PDB-CPX-173583,4,103.27,A1_3-4,MW2_60-120
PDB-CPX-173588,5,23.55,A2_5-8,MW1_<60
PDB-CPX-173591,3,325.73,A1_3-4,MW4_>300
PDB-CPX-173599,7,93.37,A2_5-8,MW2_60-120
PDB-CPX-173600,10,51.87,A3_9-20,MW1_<60
PDB-CPX-173601,5,103.65,A2_5-8,MW2_60-120
PDB-CPX-173602,7,201.19,A2_5-8,MW3_120-300
PDB-CPX-173604,3,65.77,A1_3-4,MW2_60-120
PDB-CPX-173606,4,57.02,A1_3-4,MW1_<60
PDB-CPX-173608,8,107.63,A2_5-8,MW2_60-120
PDB-CPX-173609,5,216.34,A2_5-8,MW3_120-300
PDB-CPX-173616,6,39.34,A2_5-8,MW1_<60
PDB-CPX-173618,3,59.35,A1_3-4,MW1_<60
PDB-CPX-173621,3,86.03,A1_3-4,MW2_60-120
PDB-CPX-173629,4,95.76,A1_3-4,MW2_60-120
PDB-CPX-173635,9,113.42,A3_9-20,MW2_60-120
PDB-CPX-173641,7,24.3,A2_5-8,MW1_<60
PDB-CPX-173644,7,117.17,A2_5-8,MW2_60-120
PDB-CPX-173652,5,81.25,A2_5-8,MW2_60-120
PDB-CPX-173662,3,67.92,A1_3-4,MW2_60-120
PDB-CPX-173665,6,79.0,A2_5-8,MW2_60-120
PDB-CPX-173669,4,789.31,A1_3-4,MW4_>300
PDB-CPX-173670,3,956.89,A1_3-4,MW4_>300
PDB-CPX-173683,4,9.49,A1_3-4,MW1_<60
PDB-CPX-173689,3,23.96,A1_3-4,MW1_<60
PDB-CPX-173696,3,101.33,A1_3-4,MW2_60-120
PDB-CPX-173701,3,71.86,A1_3-4,MW2_60-120
PDB-CPX-173703,5,87.44,A2_5-8,MW2_60-120
PDB-CPX-173704,3,174.88,A1_3-4,MW3_120-300
PDB-CPX-173706,8,130.99,A2_5-8,MW3_120-300
PDB-CPX-173707,4,43.6,A1_3-4,MW1_<60
PDB-CPX-173708,4,118.78,A1_3-4,MW2_60-120
PDB-CPX-173714,3,21.39,A1_3-4,MW1_<60
PDB-CPX-173723,6,163.03,A2_5-8,MW3_120-300
PDB-CPX-173727,5,76.09,A2_5-8,MW2_60-120
PDB-CPX-173728,3,33.97,A1_3-4,MW1_<60
PDB-CPX-173730,4,72.52,A1_3-4,MW2_60-120
PDB-CPX-173735,15,1263.63,A3_9-20,MW4_>300
PDB-CPX-173746,5,46.92,A2_5-8,MW1_<60
PDB-CPX-173761,5,90.18,A2_5-8,MW2_60-120
PDB-CPX-173763,6,77.25,A2_5-8,MW2_60-120
PDB-CPX-173765,20,86.31,A3_9-20,MW2_60-120
PDB-CPX-173766,7,63.08,A2_5-8,MW2_60-120
PDB-CPX-173768,4,187.12,A1_3-4,MW3_120-300
PDB-CPX-173769,14,540.65,A3_9-20,MW4_>300
PDB-CPX-173770,4,525.86,A1_3-4,MW4_>300
PDB-CPX-173772,12,284.59,A3_9-20,MW3_120-300
PDB-CPX-173776,15,85.03,A3_9-20,MW2_60-120
PDB-CPX-173786,8,93.23,A2_5-8,MW2_60-120
PDB-CPX-173789,3,1022.54,A1_3-4,MW4_>300
PDB-CPX-173795,10,43.24,A3_9-20,MW1_<60
PDB-CPX-173812,3,32.55,A1_3-4,MW1_<60
PDB-CPX-173816,4,131.65,A1_3-4,MW3_120-300
PDB-CPX-173818,4,110.54,A1_3-4,MW2_60-120
PDB-CPX-173822,8,116.79,A2_5-8,MW2_60-120
PDB-CPX-173838,3,84.57,A1_3-4,MW2_60-120
PDB-CPX-173841,4,89.13,A1_3-4,MW2_60-120
PDB-CPX-173853,6,61.37,A2_5-8,MW2_60-120
PDB-CPX-173857,4,48.76,A1_3-4,MW1_<60
PDB-CPX-173860,4,77.48,A1_3-4,MW2_60-120
PDB-CPX-173865,3,101.96,A1_3-4,MW2_60-120
PDB-CPX-173866,3,54.76,A1_3-4,MW1_<60
PDB-CPX-173868,3,46.73,A1_3-4,MW1_<60
PDB-CPX-173869,4,22.82,A1_3-4,MW1_<60
PDB-CPX-173875,6,28.22,A2_5-8,MW1_<60
PDB-CPX-173879,3,57.94,A1_3-4,MW1_<60
PDB-CPX-173883,4,251.16,A1_3-4,MW3_120-300
PDB-CPX-173909,7,395.28,A2_5-8,MW4_>300
PDB-CPX-173917,3,53.65,A1_3-4,MW1_<60
PDB-CPX-173918,6,54.3,A2_5-8,MW1_<60
PDB-CPX-173927,6,16.62,A2_5-8,MW1_<60
PDB-CPX-173932,39,72.65,A4_21-100,MW2_60-120
PDB-CPX-173938,6,299.99,A2_5-8,MW3_120-300
PDB-CPX-173943,7,70.63,A2_5-8,MW2_60-120
PDB-CPX-173944,5,142.66,A2_5-8,MW3_120-300
PDB-CPX-173945,3,50.8,A1_3-4,MW1_<60
PDB-CPX-173950,3,77.73,A1_3-4,MW2_60-120
PDB-CPX-173951,14,61.73,A3_9-20,MW2_60-120
PDB-CPX-173957,3,49.6,A1_3-4,MW1_<60
PDB-CPX-173960,4,103.9,A1_3-4,MW2_60-120
PDB-CPX-173961,3,206.73,A1_3-4,MW3_120-300
PDB-CPX-173963,4,64.61,A1_3-4,MW2_60-120
PDB-CPX-173970,3,21.33,A1_3-4,MW1_<60
PDB-CPX-173976,3,82.55,A1_3-4,MW2_60-120
PDB-CPX-173977,26,70.71,A4_21-100,MW2_60-120
PDB-CPX-173982,5,38.06,A2_5-8,MW1_<60
PDB-CPX-173985,3,23.18,A1_3-4,MW1_<60
PDB-CPX-173990,4,96.22,A1_3-4,MW2_60-120
PDB-CPX-173995,3,149.41,A1_3-4,MW3_120-300
PDB-CPX-173996,5,65.42,A2_5-8,MW2_60-120
PDB-CPX-173997,7,73.72,A2_5-8,MW2_60-120
PDB-CPX-173998,3,435.8,A1_3-4,MW4_>300
PDB-CPX-174009,3,52.56,A1_3-4,MW1_<60
PDB-CPX-174015,3,47.03,A1_3-4,MW1_<60
PDB-CPX-174019,5,85.06,A2_5-8,MW2_60-120
PDB-CPX-174024,4,46.6,A1_3-4,MW1_<60
PDB-CPX-174029,6,78.92,A2_5-8,MW2_60-120
PDB-CPX-174032,4,126.94,A1_3-4,MW3_120-300
PDB-CPX-174033,3,126.94,A1_3-4,MW3_120-300
PDB-CPX-174034,5,126.85,A2_5-8,MW3_120-300
PDB-CPX-174035,8,116.34,A2_5-8,MW2_60-120
PDB-CPX-174036,3,233.61,A1_3-4,MW3_120-300
PDB-CPX-174038,3,54.74,A1_3-4,MW1_<60
PDB-CPX-174041,3,51.98,A1_3-4,MW1_<60
PDB-CPX-174043,6,98.41,A2_5-8,MW2_60-120
PDB-CPX-174044,4,46.23,A1_3-4,MW1_<60
PDB-CPX-174063,14,33.3,A3_9-20,MW1_<60
PDB-CPX-174076,3,45.05,A1_3-4,MW1_<60
PDB-CPX-174081,3,97.78,A1_3-4,MW2_60-120
PDB-CPX-174083,3,157.01,A1_3-4,MW3_120-300
PDB-CPX-174087,3,102.42,A1_3-4,MW2_60-120
PDB-CPX-174088,8,65.68,A2_5-8,MW2_60-120
PDB-CPX-174096,3,161.98,A1_3-4,MW3_120-300
PDB-CPX-174107,5,32.67,A2_5-8,MW1_<60
PDB-CPX-174111,4,95.48,A1_3-4,MW2_60-120
PDB-CPX-174112,4,53.1,A1_3-4,MW1_<60
PDB-CPX-174114,4,26.74,A1_3-4,MW1_<60
PDB-CPX-174123,3,38.92,A1_3-4,MW1_<60
PDB-CPX-174129,3,38.98,A1_3-4,MW1_<60
PDB-CPX-174139,5,82.74,A2_5-8,MW2_60-120
PDB-CPX-174143,4,78.78,A1_3-4,MW2_60-120
PDB-CPX-174150,4,77.03,A1_3-4,MW2_60-120
PDB-CPX-174151,6,50.9,A2_5-8,MW1_<60
PDB-CPX-174155,3,145.59,A1_3-4,MW3_120-300
PDB-CPX-174167,4,71.71,A1_3-4,MW2_60-120
PDB-CPX-174168,3,63.46,A1_3-4,MW2_60-120
PDB-CPX-174176,7,105.78,A2_5-8,MW2_60-120
PDB-CPX-174177,4,211.56,A1_3-4,MW3_120-300
PDB-CPX-174183,7,96.79,A2_5-8,MW2_60-120
PDB-CPX-174185,5,76.67,A2_5-8,MW2_60-120
PDB-CPX-174190,4,16.78,A1_3-4,MW1_<60
PDB-CPX-174196,7,28.05,A2_5-8,MW1_<60
PDB-CPX-174201,4,29.03,A1_3-4,MW1_<60
PDB-CPX-174205,3,41.9,A1_3-4,MW1_<60
PDB-CPX-174219,3,91.15,A1_3-4,MW2_60-120
PDB-CPX-174237,8,185.05,A2_5-8,MW3_120-300
PDB-CPX-174240,3,80.46,A1_3-4,MW2_60-120
PDB-CPX-174245,7,222.88,A2_5-8,MW3_120-300
PDB-CPX-174258,3,39.15,A1_3-4,MW1_<60
PDB-CPX-174259,17,210.5,A3_9-20,MW3_120-300
PDB-CPX-174261,10,83.33,A3_9-20,MW2_60-120
PDB-CPX-174271,3,35.13,A1_3-4,MW1_<60
PDB-CPX-174274,16,298.72,A3_9-20,MW3_120-300
PDB-CPX-174275,8,118.46,A2_5-8,MW2_60-120
PDB-CPX-174279,5,45.49,A2_5-8,MW1_<60
PDB-CPX-174281,4,75.04,A1_3-4,MW2_60-120
PDB-CPX-174286,7,208.6,A2_5-8,MW3_120-300
PDB-CPX-174289,3,98.57,A1_3-4,MW2_60-120
PDB-CPX-174300,4,72.96,A1_3-4,MW2_60-120
PDB-CPX-174313,8,158.43,A2_5-8,MW3_120-300
PDB-CPX-174320,4,45.64,A1_3-4,MW1_<60
PDB-CPX-174337,4,339.19,A1_3-4,MW4_>300
PDB-CPX-174346,18,69.11,A3_9-20,MW2_60-120
PDB-CPX-174367,4,82.61,A1_3-4,MW2_60-120
PDB-CPX-174369,3,81.3,A1_3-4,MW2_60-120
PDB-CPX-174371,3,48.93,A1_3-4,MW1_<60
PDB-CPX-174374,8,230.1,A2_5-8,MW3_120-300
PDB-CPX-174383,11,124.5,A3_9-20,MW3_120-300
PDB-CPX-174385,10,54.13,A3_9-20,MW1_<60
PDB-CPX-174396,3,228.25,A1_3-4,MW3_120-300
PDB-CPX-174421,7,139.0,A2_5-8,MW3_120-300
PDB-CPX-174422,12,71.77,A3_9-20,MW2_60-120
PDB-CPX-174423,3,143.53,A1_3-4,MW3_120-300
PDB-CPX-174425,4,75.72,A1_3-4,MW2_60-120
PDB-CPX-174431,5,67.2,A2_5-8,MW2_60-120
PDB-CPX-174439,9,49.34,A3_9-20,MW1_<60
PDB-CPX-174445,6,30.15,A2_5-8,MW1_<60
PDB-CPX-174450,3,44.11,A1_3-4,MW1_<60
PDB-CPX-174458,6,76.4,A2_5-8,MW2_60-120
PDB-CPX-174459,3,43.87,A1_3-4,MW1_<60
PDB-CPX-174463,3,185.76,A1_3-4,MW3_120-300
PDB-CPX-174469,4,27.94,A1_3-4,MW1_<60
PDB-CPX-174490,5,157.59,A2_5-8,MW3_120-300
PDB-CPX-174496,17,69.76,A3_9-20,MW2_60-120
PDB-CPX-174501,3,82.49,A1_3-4,MW2_60-120
PDB-CPX-174503,4,176.72,A1_3-4,MW3_120-300
PDB-CPX-174505,5,179.56,A2_5-8,MW3_120-300
PDB-CPX-174511,36,70.39,A4_21-100,MW2_60-120
PDB-CPX-174534,3,191.0,A1_3-4,MW3_120-300
PDB-CPX-174536,4,352.77,A1_3-4,MW4_>300
PDB-CPX-174537,4,109.7,A1_3-4,MW2_60-120
PDB-CPX-174541,4,49.43,A1_3-4,MW1_<60
PDB-CPX-174552,3,116.53,A1_3-4,MW2_60-120
PDB-CPX-174558,10,86.09,A3_9-20,MW2_60-120
PDB-CPX-174564,5,301.18,A2_5-8,MW4_>300
PDB-CPX-174569,3,57.65,A1_3-4,MW1_<60
PDB-CPX-174581,4,113.64,A1_3-4,MW2_60-120
PDB-CPX-174616,11,110.94,A3_9-20,MW2_60-120
PDB-CPX-174618,3,96.79,A1_3-4,MW2_60-120
PDB-CPX-174633,4,174.47,A1_3-4,MW3_120-300
PDB-CPX-174636,11,39.52,A3_9-20,MW1_<60
PDB-CPX-174641,4,171.87,A1_3-4,MW3_120-300
PDB-CPX-174643,3,84.61,A1_3-4,MW2_60-120
PDB-CPX-174645,3,247.83,A1_3-4,MW3_120-300
PDB-CPX-174650,4,70.04,A1_3-4,MW2_60-120
PDB-CPX-174656,4,83.35,A1_3-4,MW2_60-120
PDB-CPX-174661,3,33.79,A1_3-4,MW1_<60
PDB-CPX-174665,3,34.19,A1_3-4,MW1_<60
PDB-CPX-174668,6,54.39,A2_5-8,MW1_<60
PDB-CPX-174689,4,70.03,A1_3-4,MW2_60-120
PDB-CPX-174690,3,141.56,A1_3-4,MW3_120-300
PDB-CPX-174704,5,44.94,A2_5-8,MW1_<60
PDB-CPX-174705,3,46.35,A1_3-4,MW1_<60
PDB-CPX-174706,11,49.66,A3_9-20,MW1_<60
PDB-CPX-174708,10,175.06,A3_9-20,MW3_120-300
PDB-CPX-174709,5,350.02,A2_5-8,MW4_>300
PDB-CPX-174710,10,35.52,A3_9-20,MW1_<60
PDB-CPX-174716,3,315.94,A1_3-4,MW4_>300
PDB-CPX-174717,4,52.19,A1_3-4,MW1_<60
PDB-CPX-174718,4,206.06,A1_3-4,MW3_120-300
PDB-CPX-174724,6,76.56,A2_5-8,MW2_60-120
PDB-CPX-174732,6,45.74,A2_5-8,MW1_<60
PDB-CPX-174737,3,93.23,A1_3-4,MW2_60-120
PDB-CPX-174743,4,99.85,A1_3-4,MW2_60-120
PDB-CPX-174744,5,99.14,A2_5-8,MW2_60-120
PDB-CPX-174745,3,94.78,A1_3-4,MW2_60-120
PDB-CPX-174749,6,109.62,A2_5-8,MW2_60-120
PDB-CPX-174754,3,26.23,A1_3-4,MW1_<60
PDB-CPX-174760,3,381.31,A1_3-4,MW4_>300
PDB-CPX-174765,6,67.09,A2_5-8,MW2_60-120
PDB-CPX-174772,4,62.57,A1_3-4,MW2_60-120
PDB-CPX-174779,3,233.16,A1_3-4,MW3_120-300
PDB-CPX-174780,3,78.04,A1_3-4,MW2_60-120
PDB-CPX-174785,3,69.64,A1_3-4,MW2_60-120
PDB-CPX-174786,3,113.23,A1_3-4,MW2_60-120
PDB-CPX-174795,16,141.49,A3_9-20,MW3_120-300
PDB-CPX-174799,4,64.13,A1_3-4,MW2_60-120
PDB-CPX-174801,3,88.35,A1_3-4,MW2_60-120
PDB-CPX-174803,5,55.37,A2_5-8,MW1_<60
PDB-CPX-174807,4,172.89,A1_3-4,MW3_120-300
PDB-CPX-174811,5,74.83,A2_5-8,MW2_60-120
PDB-CPX-174813,3,71.78,A1_3-4,MW2_60-120
PDB-CPX-174816,7,86.11,A2_5-8,MW2_60-120
PDB-CPX-174818,6,60.86,A2_5-8,MW2_60-120
PDB-CPX-174827,3,33.69,A1_3-4,MW1_<60
PDB-CPX-174837,6,561.13,A2_5-8,MW4_>300
PDB-CPX-174840,3,701.87,A1_3-4,MW4_>300
PDB-CPX-174847,5,38.67,A2_5-8,MW1_<60
PDB-CPX-174850,5,383.26,A2_5-8,MW4_>300
PDB-CPX-174851,6,109.36,A2_5-8,MW2_60-120
PDB-CPX-174865,31,74.77,A4_21-100,MW2_60-120
PDB-CPX-174879,4,76.16,A1_3-4,MW2_60-120
PDB-CPX-174890,3,170.97,A1_3-4,MW3_120-300
PDB-CPX-174896,3,338.27,A1_3-4,MW4_>300
PDB-CPX-174904,21,74.07,A4_21-100,MW2_60-120
PDB-CPX-174909,3,54.0,A1_3-4,MW1_<60
PDB-CPX-174916,4,90.21,A1_3-4,MW2_60-120
PDB-CPX-174918,4,95.79,A1_3-4,MW2_60-120
PDB-CPX-174920,4,117.23,A1_3-4,MW2_60-120
PDB-CPX-174956,7,93.58,A2_5-8,MW2_60-120
PDB-CPX-174995,3,92.78,A1_3-4,MW2_60-120
PDB-CPX-175014,4,91.09,A1_3-4,MW2_60-120
PDB-CPX-175016,4,266.99,A1_3-4,MW3_120-300
PDB-CPX-175020,4,117.05,A1_3-4,MW2_60-120
PDB-CPX-175032,3,240.91,A1_3-4,MW3_120-300
PDB-CPX-175042,4,35.57,A1_3-4,MW1_<60
PDB-CPX-175044,3,184.6,A1_3-4,MW3_120-300
PDB-CPX-175047,4,84.04,A1_3-4,MW2_60-120
PDB-CPX-175063,4,85.74,A1_3-4,MW2_60-120
PDB-CPX-175069,4,44.7,A1_3-4,MW1_<60
PDB-CPX-175085,3,217.14,A1_3-4,MW3_120-300
PDB-CPX-175089,5,49.81,A2_5-8,MW1_<60
PDB-CPX-175097,11,90.96,A3_9-20,MW2_60-120
PDB-CPX-175110,7,59.53,A2_5-8,MW1_<60
PDB-CPX-175127,3,64.06,A1_3-4,MW2_60-120
PDB-CPX-175135,3,38.71,A1_3-4,MW1_<60
PDB-CPX-175141,11,471.38,A3_9-20,MW4_>300
PDB-CPX-175149,3,99.95,A1_3-4,MW2_60-120
PDB-CPX-175166,6,149.27,A2_5-8,MW3_120-300
PDB-CPX-175168,4,66.04,A1_3-4,MW2_60-120
PDB-CPX-175173,4,57.25,A1_3-4,MW1_<60
PDB-CPX-175178,3,61.81,A1_3-4,MW2_60-120
PDB-CPX-175184,4,124.73,A1_3-4,MW3_120-300
PDB-CPX-175185,5,48.61,A2_5-8,MW1_<60
PDB-CPX-175189,3,49.57,A1_3-4,MW1_<60
PDB-CPX-175198,5,78.25,A2_5-8,MW2_60-120
PDB-CPX-175207,5,84.21,A2_5-8,MW2_60-120
PDB-CPX-175216,9,62.2,A3_9-20,MW2_60-120
PDB-CPX-175217,10,124.04,A3_9-20,MW3_120-300
PDB-CPX-175220,5,314.05,A2_5-8,MW4_>300
PDB-CPX-175227,4,73.55,A1_3-4,MW2_60-120
PDB-CPX-175230,4,82.64,A1_3-4,MW2_60-120
PDB-CPX-175235,4,55.89,A1_3-4,MW1_<60
PDB-CPX-175237,4,38.93,A1_3-4,MW1_<60
PDB-CPX-175257,5,94.21,A2_5-8,MW2_60-120
PDB-CPX-175261,4,23.92,A1_3-4,MW1_<60
PDB-CPX-175272,5,97.79,A2_5-8,MW2_60-120
PDB-CPX-175287,6,45.12,A2_5-8,MW1_<60
PDB-CPX-175289,3,44.77,A1_3-4,MW1_<60
PDB-CPX-175294,11,479.35,A3_9-20,MW4_>300
PDB-CPX-175300,4,42.75,A1_3-4,MW1_<60
PDB-CPX-175303,6,54.05,A2_5-8,MW1_<60
PDB-CPX-175317,3,115.88,A1_3-4,MW2_60-120
PDB-CPX-175318,4,21.84,A1_3-4,MW1_<60
PDB-CPX-175319,6,22.55,A2_5-8,MW1_<60
PDB-CPX-175325,13,87.38,A3_9-20,MW2_60-120
PDB-CPX-175331,7,117.36,A2_5-8,MW2_60-120
PDB-CPX-175338,16,105.25,A3_9-20,MW2_60-120
PDB-CPX-175340,3,55.23,A1_3-4,MW1_<60
PDB-CPX-175350,6,45.8,A2_5-8,MW1_<60
PDB-CPX-175357,3,252.86,A1_3-4,MW3_120-300
PDB-CPX-175361,3,166.54,A1_3-4,MW3_120-300
PDB-CPX-175376,3,251.78,A1_3-4,MW3_120-300
PDB-CPX-175378,3,37.62,A1_3-4,MW1_<60
PDB-CPX-175385,5,86.89,A2_5-8,MW2_60-120
PDB-CPX-175387,4,86.82,A1_3-4,MW2_60-120
PDB-CPX-175392,3,44.61,A1_3-4,MW1_<60
PDB-CPX-175396,8,103.18,A2_5-8,MW2_60-120
PDB-CPX-175407,3,87.81,A1_3-4,MW2_60-120
PDB-CPX-175426,17,427.5,A3_9-20,MW4_>300
PDB-CPX-175427,9,395.42,A3_9-20,MW4_>300
PDB-CPX-175432,3,108.95,A1_3-4,MW2_60-120
PDB-CPX-175445,3,37.86,A1_3-4,MW1_<60
PDB-CPX-175448,3,38.94,A1_3-4,MW1_<60
PDB-CPX-175450,17,44.92,A3_9-20,MW1_<60
PDB-CPX-175456,26,71.61,A4_21-100,MW2_60-120
PDB-CPX-175458,6,93.71,A2_5-8,MW2_60-120
PDB-CPX-175459,8,116.53,A2_5-8,MW2_60-120
PDB-CPX-175461,15,350.53,A3_9-20,MW4_>300
PDB-CPX-175465,4,112.42,A1_3-4,MW2_60-120
PDB-CPX-175470,6,89.59,A2_5-8,MW2_60-120
PDB-CPX-175476,6,62.58,A2_5-8,MW2_60-120
PDB-CPX-175486,5,34.12,A2_5-8,MW1_<60
PDB-CPX-175489,3,245.06,A1_3-4,MW3_120-300
PDB-CPX-175494,4,49.84,A1_3-4,MW1_<60
PDB-CPX-175496,4,154.68,A1_3-4,MW3_120-300
PDB-CPX-175498,8,104.28,A2_5-8,MW2_60-120
PDB-CPX-175509,3,87.34,A1_3-4,MW2_60-120
PDB-CPX-175515,3,16.62,A1_3-4,MW1_<60
PDB-CPX-175516,7,86.78,A2_5-8,MW2_60-120
PDB-CPX-175525,25,74.15,A4_21-100,MW2_60-120
PDB-CPX-175529,3,50.29,A1_3-4,MW1_<60
PDB-CPX-175549,4,32.73,A1_3-4,MW1_<60
PDB-CPX-175553,11,133.28,A3_9-20,MW3_120-300
PDB-CPX-175562,4,57.5,A1_3-4,MW1_<60
PDB-CPX-175564,5,70.53,A2_5-8,MW2_60-120
PDB-CPX-175574,8,147.37,A2_5-8,MW3_120-300
PDB-CPX-175576,9,57.7,A3_9-20,MW1_<60
PDB-CPX-175577,3,32.95,A1_3-4,MW1_<60
PDB-CPX-175578,6,221.99,A2_5-8,MW3_120-300
PDB-CPX-175597,4,41.18,A1_3-4,MW1_<60
PDB-CPX-175618,4,81.97,A1_3-4,MW2_60-120
PDB-CPX-175627,5,133.3,A2_5-8,MW3_120-300
PDB-CPX-175638,3,50.41,A1_3-4,MW1_<60
PDB-CPX-175651,3,120.4,A1_3-4,MW3_120-300
